score,num_moves,game_duration,did_win
230,299,0.014585733413696289,0
690,119,0.002908945083618164,1
175,299,0.016346216201782227,0
680,123,0.003492116928100586,1
650,116,0.0033659934997558594,1
400,87,0.010404109954833984,0
685,132,0.0038771629333496094,1
315,73,0.011704206466674805,0
290,299,0.015228271484375,0
170,299,0.016574859619140625,0
720,130,0.003679990768432617,1
250,299,0.01584315299987793,0
170,299,0.016566991806030273,0
500,108,0.010202884674072266,0
160,299,0.0166168212890625,0
250,299,0.014768838882446289,0
225,299,0.016126155853271484,0
205,299,0.016296863555908203,0
740,142,0.004508018493652344,1
310,299,0.014458894729614258,0
195,299,0.015020132064819336,0
345,299,0.0135040283203125,0
260,299,0.015105009078979492,0
715,133,0.0038459300994873047,1
330,299,0.014801979064941406,0
260,299,0.013387918472290039,0
685,139,0.004478931427001953,1
100,299,0.016510963439941406,0
665,120,0.003536224365234375,1
260,299,0.016275882720947266,0
235,299,0.01601409912109375,0
685,120,0.003216266632080078,1
265,299,0.01564502716064453,0
215,299,0.015233993530273438,0
710,143,0.004540205001831055,1
665,116,0.003275156021118164,1
145,299,0.016689777374267578,0
245,299,0.015218973159790039,0
300,299,0.015126943588256836,0
390,299,0.014471292495727539,0
675,107,0.0027010440826416016,1
120,299,0.016960859298706055,0
675,122,0.0036411285400390625,1
425,299,0.012900114059448242,0
690,135,0.0043790340423583984,1
145,299,0.016666173934936523,0
710,136,0.004237174987792969,1
90,299,0.016802072525024414,0
90,299,0.017012834548950195,0
325,299,0.015903949737548828,0
190,299,0.01639080047607422,0
680,144,0.0048427581787109375,1
185,299,0.01617908477783203,0
215,299,0.01666116714477539,0
360,87,0.010249853134155273,0
395,299,0.012753963470458984,0
195,299,0.016463041305541992,0
455,105,0.010211944580078125,0
680,117,0.003290891647338867,1
150,299,0.01764988899230957,0
175,299,0.016535043716430664,0
680,122,0.003400087356567383,1
295,299,0.014601945877075195,0
685,126,0.003611326217651367,1
250,299,0.01516103744506836,0
175,299,0.016470909118652344,0
390,299,0.01331019401550293,0
155,299,0.016443967819213867,0
315,299,0.015100240707397461,0
380,299,0.01405191421508789,0
150,299,0.016621112823486328,0
185,299,0.01647782325744629,0
655,109,0.0027959346771240234,1
185,299,0.016284942626953125,0
175,299,0.016679763793945312,0
725,123,0.003309011459350586,1
255,299,0.016184091567993164,0
80,299,0.016852855682373047,0
685,118,0.0029680728912353516,1
130,299,0.014091730117797852,0
220,299,0.016717195510864258,0
655,114,0.0031697750091552734,1
310,299,0.013855934143066406,0
235,299,0.014915227890014648,0
120,299,0.017039060592651367,0
245,299,0.015091896057128906,0
280,299,0.015305042266845703,0
705,127,0.00372314453125,1
100,299,0.01703500747680664,0
690,127,0.003738880157470703,1
450,93,0.011665105819702148,0
205,299,0.016552209854125977,0
125,299,0.016694068908691406,0
255,299,0.01639389991760254,0
190,299,0.016872882843017578,0
225,299,0.014860868453979492,0
350,299,0.014570951461791992,0
340,299,0.012271881103515625,0
275,299,0.015139102935791016,0
300,104,0.012639999389648438,0
275,299,0.013940095901489258,0
170,299,0.016920089721679688,0
220,299,0.016644716262817383,0
660,117,0.0033483505249023438,1
270,299,0.01459813117980957,0
135,299,0.01676011085510254,0
235,299,0.01619696617126465,0
375,299,0.014703989028930664,0
165,299,0.01665186882019043,0
700,123,0.003373861312866211,1
205,299,0.016378164291381836,0
680,128,0.003908872604370117,1
215,299,0.01618027687072754,0
690,123,0.003590106964111328,1
170,299,0.016928672790527344,0
640,109,0.003108978271484375,1
240,299,0.016237974166870117,0
320,299,0.01614093780517578,0
190,299,0.014082193374633789,0
170,299,0.016821861267089844,0
135,299,0.016657114028930664,0
185,299,0.0164642333984375,0
120,299,0.01676011085510254,0
240,299,0.014694929122924805,0
165,299,0.016885042190551758,0
90,299,0.01691126823425293,0
80,299,0.01728200912475586,0
150,299,0.016683101654052734,0
170,299,0.01679682731628418,0
220,299,0.016154766082763672,0
250,299,0.01621723175048828,0
185,299,0.015297889709472656,0
700,122,0.003573179244995117,1
310,299,0.016240835189819336,0
185,299,0.01677727699279785,0
700,124,0.0033071041107177734,1
215,299,0.01648712158203125,0
345,96,0.011090993881225586,0
120,299,0.01688218116760254,0
485,99,0.010014057159423828,0
270,299,0.012622833251953125,0
225,299,0.014914989471435547,0
210,299,0.016555070877075195,0
355,88,0.010924100875854492,0
280,299,0.016448974609375,0
360,299,0.013157129287719727,0
185,299,0.016839981079101562,0
