log_file,num_runs,num_turns,rule_order,col_order,avg_win_rate,avg_moves_win,ci95_win_rate
logs/runs_auto_basic_500_300_12345_6543210.log,500,300,12345,6543210,0.268,122.59701492537313,0.02745231723552677
logs/runs_auto_basic_500_300_12354_6543210.log,500,300,12354,6543210,0.334,123.16766467065868,0.029232531029659406
logs/runs_auto_basic_500_300_12435_6543210.log,500,300,12435,6543210,0.312,124.41666666666667,0.02871624086819164
logs/runs_auto_basic_500_300_12453_6543210.log,500,300,12453,6543210,0.306,123.18300653594771,0.028562519888833335
logs/runs_auto_basic_500_300_12534_6543210.log,500,300,12534,6543210,0.33,122.47878787878788,0.029144086192570865
logs/runs_auto_basic_500_300_12543_6543210.log,500,300,12543,6543210,0.294,124.79591836734694,0.028237879920418953
logs/runs_auto_basic_500_300_13245_6543210.log,500,300,13245,6543210,0.256,124.0625,0.02704970429413231
logs/runs_auto_basic_500_300_13254_6543210.log,500,300,13254,6543210,0.328,123.0,0.02909897086840014
logs/runs_auto_basic_500_300_13425_6543210.log,500,300,13425,6543210,0.286,125.34965034965035,0.02800839314205654
logs/runs_auto_basic_500_300_13452_6543210.log,500,300,13452,6543210,0.278,125.11510791366906,0.027768157763884877
logs/runs_auto_basic_500_300_13524_6543210.log,500,300,13524,6543210,0.382,123.84816753926701,0.0301149391764287
logs/runs_auto_basic_500_300_13542_6543210.log,500,300,13542,6543210,0.302,125.80132450331126,0.028456878142199642
logs/runs_auto_basic_500_300_14235_6543210.log,500,300,14235,6543210,0.266,125.30075187969925,0.027387028871347106
logs/runs_auto_basic_500_300_14253_6543210.log,500,300,14253,6543210,0.31,125.58709677419355,0.028665628198244666
logs/runs_auto_basic_500_300_14325_6543210.log,500,300,14325,6543210,0.27,125.54074074074074,0.027516892266387934
logs/runs_auto_basic_500_300_14352_6543210.log,500,300,14352,6543210,0.338,126.15384615384616,0.02931861268204892
logs/runs_auto_basic_500_300_14523_6543210.log,500,300,14523,6543210,0.302,126.1456953642384,0.028456878142199642
logs/runs_auto_basic_500_300_14532_6543210.log,500,300,14532,6543210,0.288,124.95138888888889,0.02806676200775572
logs/runs_auto_basic_500_300_15234_6543210.log,500,300,15234,6543210,0.328,124.8719512195122,0.02909897086840014
logs/runs_auto_basic_500_300_15243_6543210.log,500,300,15243,6543210,0.324,123.3395061728395,0.02900694052119251
logs/runs_auto_basic_500_300_15324_6543210.log,500,300,15324,6543210,0.334,124.1377245508982,0.029232531029659406
logs/runs_auto_basic_500_300_15342_6543210.log,500,300,15342,6543210,0.336,126.97619047619048,0.029275865937662716
logs/runs_auto_basic_500_300_15423_6543210.log,500,300,15423,6543210,0.3,127.06,0.0284030984225313
logs/runs_auto_basic_500_300_15432_6543210.log,500,300,15432,6543210,0.316,125.94303797468355,0.028815599775121804
logs/runs_auto_basic_500_300_21345_6543210.log,500,300,21345,6543210,0.28,123.52142857142857,0.027829239299700593
logs/runs_auto_basic_500_300_21354_6543210.log,500,300,21354,6543210,0.344,123.36627906976744,0.029443349374689013
logs/runs_auto_basic_500_300_21435_6543210.log,500,300,21435,6543210,0.266,121.9172932330827,0.027387028871347106
logs/runs_auto_basic_500_300_21453_6543210.log,500,300,21453,6543210,0.276,123.90579710144928,0.027706386960410407
logs/runs_auto_basic_500_300_21534_6543210.log,500,300,21534,6543210,0.35,123.82285714285715,0.02956288213283678
logs/runs_auto_basic_500_300_21543_6543210.log,500,300,21543,6543210,0.302,122.2251655629139,0.028456878142199642
logs/runs_auto_basic_500_300_23145_6543210.log,500,300,23145,6543210,0.29,122.75172413793103,0.028124463372658327
logs/runs_auto_basic_500_300_23154_6543210.log,500,300,23154,6543210,0.332,122.40963855421687,0.029188605338385045
logs/runs_auto_basic_500_300_23415_6543210.log,500,300,23415,6543210,0.298,122.06040268456375,0.02834867463568623
logs/runs_auto_basic_500_300_23451_6543210.log,500,300,23451,6543210,0.328,127.73780487804878,0.02909897086840014
logs/runs_auto_basic_500_300_23514_6543210.log,500,300,23514,6543210,0.378,126.84656084656085,0.030053645795477126
logs/runs_auto_basic_500_300_23541_6543210.log,500,300,23541,6543210,0.364,128.7087912087912,0.029821900784490582
logs/runs_auto_basic_500_300_24135_6543210.log,500,300,24135,6543210,0.278,123.63309352517986,0.027768157763884877
logs/runs_auto_basic_500_300_24153_6543210.log,500,300,24153,6543210,0.272,125.01470588235294,0.027580758974328462
logs/runs_auto_basic_500_300_24315_6543210.log,500,300,24315,6543210,0.288,125.49305555555556,0.02806676200775572
logs/runs_auto_basic_500_300_24351_6543210.log,500,300,24351,6543210,0.35,127.22285714285714,0.02956288213283678
logs/runs_auto_basic_500_300_24513_6543210.log,500,300,24513,6543210,0.318,127.0377358490566,0.028864352436872714
logs/runs_auto_basic_500_300_24531_6543210.log,500,300,24531,6543210,0.29,127.8896551724138,0.028124463372658327
logs/runs_auto_basic_500_300_25134_6543210.log,500,300,25134,6543210,0.388,127.51546391752578,0.030202830489872965
logs/runs_auto_basic_500_300_25143_6543210.log,500,300,25143,6543210,0.368,126.96195652173913,0.029890867528394018
logs/runs_auto_basic_500_300_25314_6543210.log,500,300,25314,6543210,0.332,126.66867469879519,0.029188605338385045
logs/runs_auto_basic_500_300_25341_6543210.log,500,300,25341,6543210,0.348,128.80459770114942,0.029523612136728796
logs/runs_auto_basic_500_300_25413_6543210.log,500,300,25413,6543210,0.336,126.89285714285714,0.029275865937662716
logs/runs_auto_basic_500_300_25431_6543210.log,500,300,25431,6543210,0.328,128.3048780487805,0.02909897086840014
logs/runs_auto_basic_500_300_31245_6543210.log,500,300,31245,6543210,0.3,122.46666666666667,0.0284030984225313
logs/runs_auto_basic_500_300_31254_6543210.log,500,300,31254,6543210,0.318,123.45283018867924,0.028864352436872714
logs/runs_auto_basic_500_300_31425_6543210.log,500,300,31425,6543210,0.26,125.56923076923077,0.027186832106738733
logs/runs_auto_basic_500_300_31452_6543210.log,500,300,31452,6543210,0.308,125.87662337662337,0.028614388995748273
logs/runs_auto_basic_500_300_31524_6543210.log,500,300,31524,6543210,0.358,123.76536312849161,0.02971427228790905
logs/runs_auto_basic_500_300_31542_6543210.log,500,300,31542,6543210,0.368,126.30978260869566,0.029890867528394018
logs/runs_auto_basic_500_300_32145_6543210.log,500,300,32145,6543210,0.298,123.20805369127517,0.02834867463568623
logs/runs_auto_basic_500_300_32154_6543210.log,500,300,32154,6543210,0.314,122.50955414012739,0.02876623031264263
logs/runs_auto_basic_500_300_32415_6543210.log,500,300,32415,6543210,0.29,123.75862068965517,0.028124463372658327
logs/runs_auto_basic_500_300_32451_6543210.log,500,300,32451,6543210,0.324,128.12962962962962,0.02900694052119251
logs/runs_auto_basic_500_300_32514_6543210.log,500,300,32514,6543210,0.37,128.28108108108108,0.02992452104879876
logs/runs_auto_basic_500_300_32541_6543210.log,500,300,32541,6543210,0.342,127.73684210526316,0.029402351905927528
logs/runs_auto_basic_500_300_34125_6543210.log,500,300,34125,6543210,0.268,126.5223880597015,0.02745231723552677
logs/runs_auto_basic_500_300_34152_6543210.log,500,300,34152,6543210,0.27,126.65185185185184,0.027516892266387934
logs/runs_auto_basic_500_300_34215_6543210.log,500,300,34215,6543210,0.266,127.63157894736842,0.027387028871347106
