score,num_moves,game_duration,did_win
290,99,0.0051860809326171875,0
135,99,0.006159782409667969,0
340,99,0.004714012145996094,0
195,99,0.00546574592590332,0
150,99,0.00594782829284668,0
250,99,0.004136800765991211,0
145,99,0.00514984130859375,0
665,115,0.004730701446533203,1
450,99,0.0034508705139160156,0
695,118,0.0032269954681396484,1
160,99,0.0065729618072509766,0
115,99,0.0055539608001708984,0
180,99,0.00500798225402832,0
420,91,0.0052831172943115234,0
65,99,0.006710052490234375,0
195,99,0.006060123443603516,0
670,116,0.0032639503479003906,1
230,99,0.004875898361206055,0
300,99,0.005795001983642578,0
290,99,0.004099845886230469,0
265,99,0.004436969757080078,0
450,100,0.004913806915283203,0
195,99,0.0051081180572509766,0
365,102,0.004446983337402344,0
255,99,0.0057637691497802734,0
695,118,0.00322723388671875,1
275,99,0.004194974899291992,0
195,99,0.005923748016357422,0
365,87,0.0035169124603271484,0
690,136,0.004293203353881836,1
165,99,0.006289958953857422,0
355,99,0.003841876983642578,0
200,99,0.0051271915435791016,0
255,99,0.00597381591796875,0
370,99,0.0038220882415771484,0
380,99,0.004012107849121094,0
220,99,0.006067037582397461,0
295,99,0.004136800765991211,0
200,99,0.0050427913665771484,0
370,99,0.005352973937988281,0
255,99,0.004662990570068359,0
230,99,0.0048100948333740234,0
705,125,0.00448918342590332,1
195,99,0.005007743835449219,0
140,99,0.0051670074462890625,0
215,99,0.0053713321685791016,0
200,99,0.0049479007720947266,0
235,99,0.004560947418212891,0
290,99,0.005697727203369141,0
740,140,0.004544973373413086,1
695,125,0.003981828689575195,1
220,99,0.006545066833496094,0
230,99,0.004830121994018555,0
270,99,0.004129171371459961,0
725,133,0.005735158920288086,1
425,86,0.0031299591064453125,0
65,99,0.005713701248168945,0
230,99,0.006239891052246094,0
695,111,0.0030400753021240234,1
195,99,0.0048313140869140625,0
175,99,0.006348848342895508,0
220,99,0.004941225051879883,0
250,99,0.0045812129974365234,0
140,99,0.007143735885620117,0
170,99,0.004911184310913086,0
350,89,0.0037572383880615234,0
660,116,0.0046689510345458984,1
200,99,0.005093812942504883,0
260,99,0.004430055618286133,0
220,99,0.005935192108154297,0
685,123,0.0038421154022216797,1
325,93,0.0040111541748046875,0
240,99,0.00550079345703125,0
665,112,0.0031828880310058594,1
185,99,0.005113840103149414,0
115,99,0.006741046905517578,0
690,117,0.003522634506225586,1
200,99,0.004976034164428711,0
210,99,0.006231069564819336,0
220,99,0.004405975341796875,0
675,125,0.003904104232788086,1
235,99,0.0059740543365478516,0
695,123,0.0037620067596435547,1
200,99,0.0046520233154296875,0
150,99,0.006693840026855469,0
330,99,0.003992795944213867,0
120,99,0.00521087646484375,0
255,99,0.00533604621887207,0
130,99,0.005098819732666016,0
190,99,0.004558086395263672,0
245,99,0.0057370662689208984,0
170,99,0.00519871711730957,0
350,99,0.004034757614135742,0
145,99,0.0067288875579833984,0
220,70,0.004418134689331055,0
245,99,0.0042150020599365234,0
215,99,0.0061359405517578125,0
135,99,0.005217790603637695,0
255,79,0.004137277603149414,0
180,99,0.005795955657958984,0
675,121,0.0037190914154052734,1
580,104,0.004297971725463867,0
315,78,0.003612995147705078,0
150,99,0.004910707473754883,0
260,99,0.005443096160888672,0
190,99,0.005089998245239258,0
695,119,0.0034339427947998047,1
215,99,0.00619196891784668,0
250,99,0.004718780517578125,0
700,131,0.004371166229248047,1
220,99,0.006058931350708008,0
285,99,0.004308938980102539,0
345,99,0.004063844680786133,0
300,99,0.005109071731567383,0
240,72,0.0043201446533203125,0
725,117,0.0032858848571777344,1
310,99,0.0054700374603271484,0
240,99,0.0041849613189697266,0
255,99,0.0045108795166015625,0
665,117,0.005180835723876953,1
215,103,0.004737138748168945,0
685,118,0.003473043441772461,1
160,99,0.006242990493774414,0
365,99,0.004064083099365234,0
215,99,0.004910945892333984,0
690,118,0.0048487186431884766,1
490,108,0.004291057586669922,0
685,123,0.003988027572631836,1
690,124,0.005017995834350586,1
695,124,0.0034542083740234375,1
255,99,0.00436711311340332,0
230,99,0.005971193313598633,0
710,123,0.0034818649291992188,1
215,99,0.004895925521850586,0
230,99,0.005825042724609375,0
280,86,0.0043261051177978516,0
240,99,0.004348039627075195,0
330,80,0.005324125289916992,0
175,99,0.004889965057373047,0
110,99,0.005501985549926758,0
700,117,0.004540920257568359,1
310,99,0.004287004470825195,0
700,127,0.0037980079650878906,1
165,99,0.006417274475097656,0
330,99,0.0042307376861572266,0
185,99,0.005037784576416016,0
685,122,0.004944801330566406,1
175,99,0.0050618648529052734,0
115,99,0.005166769027709961,0
500,100,0.004023075103759766,0
385,99,0.00374603271484375,0
135,99,0.00510716438293457,0
285,99,0.005445003509521484,0
115,99,0.005090951919555664,0
145,99,0.005053043365478516,0
140,99,0.006594181060791016,0
715,120,0.003422260284423828,1
125,99,0.005294084548950195,0
535,102,0.0043468475341796875,0
270,99,0.004324913024902344,0
180,99,0.004973888397216797,0
155,99,0.006520748138427734,0
670,109,0.0032968521118164062,1
95,99,0.005346059799194336,0
680,121,0.004895925521850586,1
290,99,0.004209995269775391,0
160,99,0.005280017852783203,0
70,99,0.006934165954589844,0
320,99,0.003984928131103516,0
705,123,0.0037529468536376953,1
180,99,0.006328105926513672,0
235,80,0.0043621063232421875,0
670,114,0.003045797348022461,1
165,99,0.006673097610473633,0
215,99,0.004941701889038086,0
210,99,0.004745960235595703,0
165,99,0.006046772003173828,0
240,99,0.0046558380126953125,0
130,99,0.00532984733581543,0
450,99,0.005296230316162109,0
175,99,0.005083799362182617,0
645,119,0.0037682056427001953,1
165,99,0.0060651302337646484,0
125,99,0.005398988723754883,0
190,99,0.004870891571044922,0
705,125,0.0050389766693115234,1
275,99,0.003949165344238281,0
345,92,0.003860950469970703,0
175,99,0.006483316421508789,0
215,99,0.004779815673828125,0
165,99,0.005998134613037109,0
175,99,0.005925178527832031,0
235,99,0.00431370735168457,0
205,99,0.006323099136352539,0
225,99,0.004926443099975586,0
705,128,0.003835916519165039,1
190,99,0.0059528350830078125,0
160,99,0.0051097869873046875,0
195,99,0.004871368408203125,0
700,128,0.0057752132415771484,1
145,99,0.005219936370849609,0
280,99,0.004466056823730469,0
135,99,0.006915092468261719,0
145,99,0.0050809383392333984,0
685,118,0.005052328109741211,1
120,99,0.0053789615631103516,0
225,99,0.00475001335144043,0
185,99,0.0063250064849853516,0
90,99,0.005682229995727539,0
230,99,0.0047149658203125,0
405,91,0.004900217056274414,0
675,116,0.0032079219818115234,1
665,117,0.0035047531127929688,1
145,99,0.005908012390136719,0
310,99,0.004842042922973633,0
275,99,0.003962039947509766,0
690,114,0.004608869552612305,1
115,99,0.005438089370727539,0
215,99,0.0047380924224853516,0
175,99,0.00618290901184082,0
265,99,0.0044710636138916016,0
165,99,0.004909038543701172,0
195,99,0.006103038787841797,0
360,102,0.004333972930908203,0
680,115,0.003513813018798828,1
220,99,0.0055849552154541016,0
280,99,0.004446983337402344,0
205,99,0.004575014114379883,0
205,99,0.0060160160064697266,0
80,99,0.005736827850341797,0
150,99,0.005506038665771484,0
140,99,0.006402015686035156,0
160,99,0.005311012268066406,0
195,99,0.005702972412109375,0
135,99,0.005312919616699219,0
645,113,0.004292964935302734,1
350,105,0.0042989253997802734,0
350,92,0.005112171173095703,0
300,99,0.003945112228393555,0
255,99,0.004561901092529297,0
685,123,0.00556635856628418,1
300,99,0.004400014877319336,0
665,110,0.002958059310913086,1
450,107,0.005177974700927734,0
695,127,0.0038688182830810547,1
180,99,0.0049610137939453125,0
635,107,0.0038299560546875,1
250,99,0.004761934280395508,0
705,132,0.003947019577026367,1
285,99,0.005780935287475586,0
185,99,0.005045890808105469,0
120,99,0.00545191764831543,0
190,99,0.005866050720214844,0
725,128,0.003973960876464844,1
245,99,0.0041217803955078125,0
410,99,0.0050470829010009766,0
185,99,0.005371809005737305,0
230,99,0.0048792362213134766,0
670,120,0.003854990005493164,1
175,99,0.004784822463989258,0
245,99,0.006129741668701172,0
180,99,0.005049228668212891,0
380,97,0.0036520957946777344,0
230,99,0.005915164947509766,0
285,99,0.003962278366088867,0
185,99,0.005113124847412109,0
190,99,0.0059430599212646484,0
465,99,0.0032198429107666016,0
215,99,0.004517078399658203,0
660,112,0.0036878585815429688,1
695,119,0.004086732864379883,1
265,99,0.004446983337402344,0
715,136,0.0055179595947265625,1
115,99,0.005262851715087891,0
280,99,0.004084110260009766,0
185,99,0.00654911994934082,0
195,99,0.0048367977142333984,0
225,99,0.004537105560302734,0
310,89,0.005197763442993164,0
225,99,0.004477262496948242,0
215,99,0.004571199417114258,0
655,127,0.0052089691162109375,1
690,120,0.0034661293029785156,1
215,99,0.004422187805175781,0
340,99,0.005399227142333984,0
270,99,0.004703998565673828,0
260,99,0.004369020462036133,0
200,99,0.005835771560668945,0
250,99,0.004117012023925781,0
165,99,0.0051419734954833984,0
150,99,0.0063321590423583984,0
490,103,0.0038111209869384766,0
115,99,0.00528407096862793,0
170,99,0.006455898284912109,0
170,99,0.004584074020385742,0
285,99,0.0045528411865234375,0
295,99,0.005361080169677734,0
180,99,0.005309104919433594,0
710,130,0.003954887390136719,1
200,99,0.005839824676513672,0
215,99,0.004748106002807617,0
665,112,0.003300189971923828,1
690,121,0.004678010940551758,1
305,99,0.00431513786315918,0
140,99,0.00517582893371582,0
280,99,0.0060558319091796875,0
225,99,0.004930019378662109,0
250,99,0.004322052001953125,0
205,99,0.006168842315673828,0
210,99,0.0046100616455078125,0
675,111,0.0030057430267333984,1
175,99,0.0064508914947509766,0
250,100,0.004469156265258789,0
275,99,0.004390239715576172,0
200,99,0.0063631534576416016,0
220,99,0.004742860794067383,0
125,99,0.0055310726165771484,0
215,99,0.005850076675415039,0
200,99,0.004932880401611328,0
320,99,0.004119157791137695,0
335,99,0.005493879318237305,0
715,129,0.0036759376525878906,1
220,99,0.004687070846557617,0
165,99,0.006105899810791016,0
325,99,0.004060029983520508,0
365,102,0.00400996208190918,0
300,99,0.00592494010925293,0
210,99,0.0046041011810302734,0
205,99,0.0045130252838134766,0
665,105,0.004030942916870117,1
675,116,0.0034439563751220703,1
255,99,0.004408121109008789,0
125,99,0.006685018539428711,0
680,115,0.003476858139038086,1
235,99,0.004744052886962891,0
150,99,0.006447792053222656,0
510,113,0.0041887760162353516,0
200,99,0.0050811767578125,0
155,99,0.006641864776611328,0
350,88,0.0038831233978271484,0
340,87,0.0034787654876708984,0
275,80,0.005085945129394531,0
270,99,0.0045130252838134766,0
685,127,0.004132747650146484,1
245,99,0.005674123764038086,0
510,105,0.0037827491760253906,0
50,99,0.005377054214477539,0
250,99,0.00538182258605957,0
680,113,0.003353118896484375,1
165,99,0.005339860916137695,0
695,117,0.004712104797363281,1
320,97,0.004235029220581055,0
155,99,0.005280971527099609,0
220,99,0.005274057388305664,0
725,131,0.004399299621582031,1
200,99,0.00592803955078125,0
250,99,0.005520820617675781,0
720,137,0.004985809326171875,1
670,106,0.003607034683227539,1
705,132,0.00510406494140625,1
165,99,0.005883932113647461,0
590,104,0.0032792091369628906,0
225,99,0.0052490234375,0
150,99,0.0054168701171875,0
655,114,0.003756999969482422,1
180,99,0.005698204040527344,0
200,99,0.005190849304199219,0
125,99,0.006031990051269531,0
95,99,0.005630970001220703,0
235,99,0.00477910041809082,0
120,99,0.0066680908203125,0
430,99,0.003786325454711914,0
355,85,0.0048410892486572266,0
230,99,0.0047359466552734375,0
160,99,0.00493311882019043,0
205,99,0.00631403923034668,0
215,99,0.004866123199462891,0
210,99,0.004818916320800781,0
175,99,0.006161928176879883,0
225,99,0.0048100948333740234,0
155,99,0.004929065704345703,0
210,99,0.006346940994262695,0
235,99,0.00455927848815918,0
675,119,0.0035521984100341797,1
700,124,0.004926919937133789,1
235,99,0.005026102066040039,0
175,99,0.004238128662109375,0
690,117,0.004616260528564453,1
