final_score,num_moves,game_duration,did_succed
675,121,0.004112720489501953,1
115,299,0.019258975982666016,0
675,113,0.0029299259185791016,1
80,299,0.01914191246032715,0
280,299,0.018436908721923828,0
260,299,0.016850948333740234,0
265,299,0.020006895065307617,0
130,299,0.01937079429626465,0
300,299,0.015707969665527344,0
190,299,0.019840002059936523,0
195,299,0.01620769500732422,0
290,299,0.017715930938720703,0
135,299,0.01981210708618164,0
700,116,0.0037810802459716797,1
660,113,0.0033578872680664062,1
225,299,0.019498109817504883,0
250,299,0.017830848693847656,0
325,299,0.017033815383911133,0
280,299,0.014618158340454102,0
255,299,0.019570112228393555,0
375,299,0.018533945083618164,0
695,117,0.003242015838623047,1
215,299,0.021752119064331055,0
170,299,0.0207521915435791,0
230,299,0.017281055450439453,0
170,299,0.017599821090698242,0
280,299,0.019208908081054688,0
695,119,0.0033111572265625,1
180,299,0.0160520076751709,0
665,117,0.004513978958129883,1
340,299,0.016164779663085938,0
315,299,0.018132925033569336,0
685,129,0.004648923873901367,1
285,299,0.017486095428466797,0
270,299,0.015571832656860352,0
200,299,0.01821613311767578,0
715,137,0.004409074783325195,1
290,299,0.020045042037963867,0
220,299,0.01941204071044922,0
120,299,0.020932912826538086,0
380,299,0.01381993293762207,0
100,299,0.018904924392700195,0
715,127,0.0036809444427490234,1
150,299,0.018746137619018555,0
240,299,0.01544809341430664,0
200,299,0.020048141479492188,0
725,127,0.004653215408325195,1
600,117,0.010462760925292969,0
220,299,0.01571202278137207,0
695,122,0.0036401748657226562,1
145,299,0.020186185836791992,0
710,129,0.0040531158447265625,1
235,299,0.017544031143188477,0
140,299,0.020138025283813477,0
165,299,0.01954936981201172,0
215,299,0.01721501350402832,0
285,299,0.019846200942993164,0
330,299,0.01663517951965332,0
235,299,0.017296791076660156,0
670,118,0.003490924835205078,1
265,299,0.01890420913696289,0
285,299,0.018754959106445312,0
650,111,0.0030469894409179688,1
245,299,0.016231060028076172,0
215,299,0.018883228302001953,0
145,299,0.019102811813354492,0
655,114,0.0028810501098632812,1
150,299,0.01933598518371582,0
170,299,0.019032001495361328,0
110,299,0.019449710845947266,0
175,299,0.01879715919494629,0
720,127,0.0039179325103759766,1
290,299,0.01802802085876465,0
190,299,0.024794816970825195,0
140,299,0.01918196678161621,0
260,299,0.018039226531982422,0
685,118,0.0034258365631103516,1
255,299,0.018342971801757812,0
135,299,0.019257783889770508,0
320,90,0.01297307014465332,0
440,299,0.016223907470703125,0
170,299,0.017405986785888672,0
185,299,0.02039027214050293,0
180,299,0.018859148025512695,0
185,299,0.019791841506958008,0
710,134,0.004317045211791992,1
475,299,0.014179706573486328,0
715,125,0.004055023193359375,1
265,299,0.015301227569580078,0
125,299,0.019876956939697266,0
360,84,0.014066934585571289,0
215,299,0.016139984130859375,0
380,88,0.015017986297607422,0
290,299,0.017637968063354492,0
185,299,0.019369125366210938,0
355,299,0.01536107063293457,0
710,136,0.004476785659790039,1
315,84,0.013410806655883789,0
285,299,0.016310930252075195,0
215,299,0.0186769962310791,0
205,299,0.018975019454956055,0
200,299,0.02049398422241211,0
140,299,0.02021002769470215,0
130,299,0.019730806350708008,0
660,113,0.0031452178955078125,1
140,299,0.02087998390197754,0
205,299,0.018697023391723633,0
255,299,0.01889204978942871,0
245,299,0.014128923416137695,0
560,111,0.00870513916015625,0
240,299,0.01756000518798828,0
220,299,0.017745256423950195,0
215,299,0.015973806381225586,0
115,299,0.01897406578063965,0
680,128,0.004462718963623047,1
200,299,0.02400493621826172,0
710,130,0.004004240036010742,1
270,299,0.019541263580322266,0
285,299,0.016701221466064453,0
260,299,0.018046855926513672,0
240,299,0.015531063079833984,0
200,299,0.018787860870361328,0
170,299,0.01929497718811035,0
340,85,0.01539301872253418,0
230,299,0.0189211368560791,0
170,299,0.019880056381225586,0
135,299,0.019542932510375977,0
125,299,0.019676923751831055,0
340,83,0.011966943740844727,0
65,299,0.019680023193359375,0
195,299,0.018234729766845703,0
385,87,0.01163792610168457,0
280,299,0.016119956970214844,0
80,299,0.01921677589416504,0
195,299,0.019020795822143555,0
165,299,0.02041316032409668,0
305,299,0.0190582275390625,0
335,299,0.015281915664672852,0
245,299,0.017248153686523438,0
150,299,0.019419193267822266,0
210,299,0.01734304428100586,0
190,299,0.018684864044189453,0
230,299,0.019555091857910156,0
185,299,0.016921281814575195,0
310,299,0.016515016555786133,0
715,125,0.0035331249237060547,1
695,122,0.004002809524536133,1
230,299,0.019203662872314453,0
90,299,0.019701004028320312,0
155,299,0.01903223991394043,0
255,299,0.019475221633911133,0
240,299,0.018204927444458008,0
195,299,0.02047419548034668,0
320,299,0.016935110092163086,0
675,117,0.0036182403564453125,1
665,128,0.0044708251953125,1
160,299,0.017911911010742188,0
245,299,0.016534090042114258,0
680,119,0.0031380653381347656,1
670,115,0.003409862518310547,1
190,299,0.018406152725219727,0
150,299,0.019392013549804688,0
230,299,0.0185089111328125,0
145,299,0.019238948822021484,0
210,299,0.019124984741210938,0
130,299,0.019294261932373047,0
190,299,0.019530057907104492,0
425,299,0.0143890380859375,0
130,299,0.019299030303955078,0
320,299,0.015118122100830078,0
665,114,0.0033621788024902344,1
470,95,0.012025117874145508,0
330,299,0.016689062118530273,0
160,299,0.01981806755065918,0
160,299,0.018830060958862305,0
630,124,0.00392913818359375,1
295,80,0.014209985733032227,0
125,299,0.019722938537597656,0
185,299,0.019476890563964844,0
190,299,0.018895864486694336,0
215,299,0.018667936325073242,0
685,129,0.0037407875061035156,1
150,299,0.019150972366333008,0
200,299,0.020257949829101562,0
365,299,0.014534950256347656,0
435,299,0.016412019729614258,0
340,299,0.015611886978149414,0
230,299,0.01970672607421875,0
90,299,0.02051711082458496,0
225,299,0.017313003540039062,0
155,299,0.02112102508544922,0
270,79,0.015906095504760742,0
175,299,0.019427061080932617,0
115,299,0.02127695083618164,0
700,126,0.004054069519042969,1
695,125,0.003859996795654297,1
175,299,0.01960301399230957,0
185,299,0.018280982971191406,0
80,299,0.0206911563873291,0
185,299,0.01829671859741211,0
165,299,0.018861770629882812,0
155,299,0.019599199295043945,0
155,299,0.019774198532104492,0
