score,num_moves,game_duration,did_win
180,99,0.006387948989868164,0
750,126,0.005370140075683594,1
230,99,0.005899190902709961,0
710,132,0.006045103073120117,1
110,99,0.005944252014160156,0
315,99,0.004935026168823242,0
710,127,0.006378889083862305,1
420,89,0.005036115646362305,0
275,99,0.005211830139160156,0
100,99,0.005540132522583008,0
715,125,0.005620002746582031,1
160,99,0.005601167678833008,0
230,99,0.006342172622680664,0
720,125,0.0050182342529296875,1
705,118,0.005204916000366211,1
230,99,0.005148887634277344,0
155,99,0.006557941436767578,0
245,99,0.00449824333190918,0
495,101,0.00407099723815918,0
350,99,0.0058040618896484375,0
720,119,0.004628896713256836,1
260,99,0.0042591094970703125,0
120,99,0.006972074508666992,0
240,99,0.005259990692138672,0
280,99,0.0053212642669677734,0
290,99,0.006345987319946289,0
735,132,0.005174875259399414,1
205,99,0.005154132843017578,0
345,99,0.006000041961669922,0
245,99,0.0051441192626953125,0
150,99,0.0059108734130859375,0
305,99,0.005629777908325195,0
450,101,0.0048999786376953125,0
200,99,0.0066089630126953125,0
215,99,0.0048410892486572266,0
185,99,0.005135059356689453,0
245,99,0.0058879852294921875,0
160,99,0.005736112594604492,0
205,99,0.005751848220825195,0
195,99,0.005027055740356445,0
290,99,0.004812955856323242,0
270,99,0.0066339969635009766,0
325,99,0.003934144973754883,0
165,99,0.005279064178466797,0
285,99,0.005626678466796875,0
230,99,0.005811929702758789,0
200,99,0.005072832107543945,0
260,99,0.005923032760620117,0
315,99,0.004133939743041992,0
245,99,0.004670858383178711,0
205,99,0.0052182674407958984,0
375,99,0.0042841434478759766,0
695,111,0.005230903625488281,1
280,75,0.003996133804321289,0
395,99,0.004684925079345703,0
140,99,0.006612062454223633,0
285,99,0.004531145095825195,0
725,128,0.004772186279296875,1
325,99,0.0050885677337646484,0
160,99,0.005328178405761719,0
215,99,0.00483393669128418,0
275,99,0.00572514533996582,0
410,94,0.0043468475341796875,0
250,99,0.0044939517974853516,0
240,99,0.005860805511474609,0
300,99,0.0049703121185302734,0
710,132,0.0055332183837890625,1
190,99,0.0064928531646728516,0
225,99,0.00479888916015625,0
280,99,0.004684925079345703,0
225,99,0.006588935852050781,0
215,99,0.00517582893371582,0
225,99,0.0066030025482177734,0
290,103,0.006371021270751953,0
140,99,0.006433963775634766,0
325,99,0.004437923431396484,0
765,136,0.00498199462890625,1
110,99,0.0068950653076171875,0
310,99,0.004602909088134766,0
300,99,0.004964113235473633,0
155,99,0.0065860748291015625,0
245,99,0.004952907562255859,0
285,99,0.004986763000488281,0
255,99,0.0062220096588134766,0
185,99,0.004866123199462891,0
110,99,0.00667119026184082,0
205,99,0.005615711212158203,0
260,99,0.005579948425292969,0
715,136,0.005824089050292969,1
210,99,0.005115985870361328,0
225,99,0.005432844161987305,0
740,138,0.005799293518066406,1
720,125,0.005624294281005859,1
750,138,0.00582122802734375,1
255,72,0.0049381256103515625,0
250,99,0.004920005798339844,0
95,99,0.00714421272277832,0
340,103,0.004859209060668945,0
250,99,0.004462242126464844,0
270,99,0.0057332515716552734,0
