score,num_moves,game_duration,did_win
245,99,0.005633115768432617,0
150,99,0.0072917938232421875,0
515,101,0.004781246185302734,0
225,99,0.004805803298950195,0
700,122,0.0060770511627197266,1
205,99,0.005116939544677734,0
295,101,0.004634857177734375,0
180,99,0.006391048431396484,0
255,99,0.005542278289794922,0
285,99,0.0046689510345458984,0
285,99,0.005414724349975586,0
155,99,0.0053713321685791016,0
145,99,0.006315946578979492,0
170,99,0.00565791130065918,0
200,99,0.005644083023071289,0
135,99,0.005728721618652344,0
385,99,0.004079103469848633,0
740,128,0.005918979644775391,1
270,99,0.0048639774322509766,0
245,99,0.004762172698974609,0
470,99,0.005992412567138672,0
235,99,0.005282163619995117,0
725,126,0.004830121994018555,1
225,99,0.00606989860534668,0
225,99,0.006294965744018555,0
750,132,0.004788875579833984,1
165,99,0.0052337646484375,0
245,99,0.005682945251464844,0
735,135,0.005501985549926758,1
160,99,0.0058231353759765625,0
135,99,0.006089925765991211,0
200,99,0.006541252136230469,0
240,99,0.0067310333251953125,0
315,92,0.004082918167114258,0
50,99,0.00587010383605957,0
240,99,0.0057621002197265625,0
730,129,0.005110979080200195,1
130,99,0.0059392452239990234,0
165,99,0.006457805633544922,0
725,123,0.004442930221557617,1
135,99,0.006268978118896484,0
370,99,0.005099773406982422,0
310,99,0.00516200065612793,0
295,99,0.004666805267333984,0
140,99,0.006858110427856445,0
735,130,0.004756927490234375,1
180,99,0.005522966384887695,0
110,99,0.0069048404693603516,0
345,99,0.004660129547119141,0
355,99,0.004540920257568359,0
265,99,0.006417989730834961,0
270,99,0.0048940181732177734,0
145,99,0.005888223648071289,0
215,99,0.00605320930480957,0
750,131,0.005402088165283203,1
310,99,0.005572795867919922,0
205,99,0.005466938018798828,0
300,99,0.005906105041503906,0
220,99,0.005898952484130859,0
170,99,0.005645751953125,0
745,138,0.0054280757904052734,1
170,99,0.006592988967895508,0
220,99,0.0052111148834228516,0
350,99,0.0047528743743896484,0
725,132,0.005155086517333984,1
150,99,0.0071070194244384766,0
125,99,0.005684852600097656,0
300,99,0.0046541690826416016,0
695,128,0.006376981735229492,1
140,99,0.004908084869384766,0
325,99,0.004897117614746094,0
720,130,0.005931854248046875,1
380,84,0.0038280487060546875,0
235,99,0.004688739776611328,0
750,122,0.005941152572631836,1
145,99,0.005326747894287109,0
710,125,0.0050847530364990234,1
765,148,0.0071599483489990234,1
105,99,0.005703926086425781,0
165,99,0.006278038024902344,0
315,100,0.005231142044067383,0
295,100,0.004677772521972656,0
160,99,0.007253170013427734,0
225,99,0.00520014762878418,0
165,99,0.005120038986206055,0
735,137,0.00665283203125,1
270,99,0.0051348209381103516,0
205,99,0.004843950271606445,0
300,99,0.005677223205566406,0
730,131,0.005343914031982422,1
430,101,0.00580596923828125,0
330,99,0.004500150680541992,0
170,99,0.006775856018066406,0
735,123,0.005051851272583008,1
725,121,0.0049860477447509766,1
185,99,0.00670623779296875,0
220,99,0.0052661895751953125,0
375,99,0.004786968231201172,0
705,125,0.0061359405517578125,1
255,99,0.0043370723724365234,0
730,127,0.004405021667480469,1
215,99,0.006726980209350586,0
250,99,0.004279136657714844,0
350,108,0.004853725433349609,0
250,99,0.006227970123291016,0
360,101,0.004703998565673828,0
175,99,0.00551295280456543,0
205,99,0.00583195686340332,0
730,121,0.0043070316314697266,1
730,128,0.00526881217956543,1
285,99,0.006014823913574219,0
765,152,0.006177663803100586,1
405,93,0.004507303237915039,0
245,99,0.00639796257019043,0
300,99,0.005117177963256836,0
255,99,0.004606008529663086,0
320,99,0.004956960678100586,0
200,99,0.00537109375,0
240,99,0.00467681884765625,0
290,99,0.005591154098510742,0
180,99,0.0057599544525146484,0
425,99,0.004485130310058594,0
455,109,0.0062291622161865234,0
370,99,0.003876924514770508,0
745,145,0.0056591033935546875,1
140,99,0.006636142730712891,0
715,124,0.004750728607177734,1
735,137,0.005159139633178711,1
745,128,0.005561113357543945,1
170,99,0.005418062210083008,0
170,99,0.005262136459350586,0
500,108,0.006460905075073242,0
200,99,0.0065500736236572266,0
740,145,0.005774021148681641,1
205,99,0.005154848098754883,0
510,99,0.005266904830932617,0
715,136,0.006391048431396484,1
715,122,0.005276918411254883,1
225,99,0.005491971969604492,0
140,99,0.0062220096588134766,0
215,99,0.005222797393798828,0
160,99,0.005823850631713867,0
215,99,0.004787921905517578,0
250,99,0.00557708740234375,0
725,128,0.004504680633544922,1
295,99,0.004845857620239258,0
220,99,0.006542205810546875,0
150,99,0.0056722164154052734,0
315,99,0.004858970642089844,0
345,85,0.005747795104980469,0
715,130,0.005205869674682617,1
195,99,0.005388021469116211,0
180,99,0.006433010101318359,0
745,121,0.005110979080200195,1
215,99,0.005133152008056641,0
195,99,0.006619930267333984,0
490,100,0.004435062408447266,0
690,128,0.00510096549987793,1
330,99,0.005239725112915039,0
125,99,0.0053119659423828125,0
255,99,0.004719734191894531,0
270,99,0.005521297454833984,0
410,103,0.005048036575317383,0
200,99,0.005210161209106445,0
165,99,0.007276058197021484,0
235,99,0.005658149719238281,0
290,99,0.005083799362182617,0
230,99,0.006609916687011719,0
235,99,0.005807161331176758,0
210,99,0.005481243133544922,0
265,99,0.004785060882568359,0
270,100,0.006240129470825195,0
125,99,0.007164955139160156,0
255,99,0.004467010498046875,0
690,116,0.004477977752685547,1
330,99,0.005782127380371094,0
